Time,Open,High,Low,Close,Adj Close,Volume,bullish,volume_before_1,volume_diff_last_hour,volume_before_2,volume_diff_last_2_hour,volume_before_3,volume_diff_last_3_hour,volume_before_4,volume_diff_last_4_hour,volume_before_5,volume_diff_last_5_hour,close_before_1,close_diff_last_hour,close_before_2,close_diff_last_2_hour,close_before_3,close_diff_last_3_hour,close_before_4,close_diff_last_4_hour,close_before_5,close_diff_last_5_hour,close_before_6,close_diff_last_6_hour,close_before_7,close_diff_last_7_hour,close_before_8,close_diff_last_8_hour,close_before_9,close_diff_last_9_hour,SMA_15,SMA_30,SMA_indicator,SMA_indicator_before_1,SMA_indicator_before_2,SMA_indicator_before_3,SMA_indicator_before_4,Upper_Bollinger,Lower_Bollinger,Middle_Bollinger,close_diff_Upper_Bollinger,close_diff_Lower_Bollinger,Bollinger_indicator,Bollinger_indicator_before_1,Bollinger_indicator_before_2,Bollinger_indicator_before_3,Bollinger_indicator_before_4,true_range,holiday_day_diff_before,date,weekday,time,mean_sentiment_score,median_sentiment_score,std_sentiment_score,max_sentiment_score,min_sentiment_score
22-05-2019 15:30,352.7000122,353.2399902,352.582489,352.7399902,352.7399902,405295,0,447432,108037,339395,-64849,404244,79660,324584,-192043,516627,-440281,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,354.4100037,-1.556182861,355.9661865,-0.413818359,356.3800049,-2.339996338,358.7200012,0.677612305,358.0423889,2.182403564,355.8599854,-0.390014648,355.2055115,355.055601,1,1,1,1,1,358.6875078,350.5565139,354.6220108,-5.947517519,2.183476381,3,3,3,3,3,0.657501221,8,22,2,7,0.087563314,0.10294991,0.172096141,0.275004297,-0.303562999
23-05-2019 09:30,345.9200134,347.6499939,341.1499939,344.2600098,344.2600098,1446123,1,405295,-42137,447432,108037,339395,-64849,404244,79660,324584,-192043,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,354.4100037,-1.556182861,355.9661865,-0.413818359,356.3800049,-2.339996338,358.7200012,0.677612305,358.0423889,2.182403564,354.6448446,354.6919342,0,1,1,1,1,360.3207141,348.1548077,354.2377609,-16.06070438,-3.89479794,4,3,3,3,3,11.58999634,7,23,3,1,0.142904143,0.175322875,0.163420564,0.465226501,-0.418208063
23-05-2019 10:30,344.1700134,348.980011,343.4400024,347.7900085,347.7900085,925705,1,1446123,1040828,405295,-42137,447432,108037,339395,-64849,404244,79660,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,354.4100037,-1.556182861,355.9661865,-0.413818359,356.3800049,-2.339996338,358.7200012,0.677612305,354.0785116,354.4929342,0,0,1,1,1,360.6978109,347.2647104,353.9812607,-12.90780238,0.525298109,3,4,3,3,3,5.540008545,7,23,3,2,0.271688754,0.231103301,0.070787183,0.353426099,0.230536863
23-05-2019 11:30,347.8250122,348.4200134,345.57901,346.4899902,346.4899902,565634,1,925705,-520418,1446123,1040828,405295,-42137,447432,108037,339395,-64849,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,354.4100037,-1.556182861,355.9661865,-0.413818359,356.3800049,-2.339996338,353.4958435,354.1859334,0,0,0,1,1,361.1609089,346.16161,353.6612595,-14.67091867,0.328380219,3,3,4,3,3,2.841003418,7,23,3,3,0.101525996,0.140973877,0.195107265,0.340188444,-0.218644589
23-05-2019 12:30,346.5321045,347.2900085,345.3500061,346.9200134,346.9200134,358728,1,565634,-360071,925705,-520418,1446123,1040828,405295,-42137,447432,108037,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,354.4100037,-1.556182861,355.9661865,-0.413818359,352.8371785,353.7960907,0,0,0,0,1,361.4070455,345.2412242,353.3241348,-14.48703202,1.678789225,3,3,3,4,3,1.940002441,7,23,3,4,0.053928232,0.108046446,0.170548118,0.257048547,-0.253585249
23-05-2019 13:30,346.8800049,347.9200134,346.4500122,347.269989,347.269989,368371,1,358728,-206906,565634,-360071,925705,-520418,1446123,1040828,405295,-42137,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,354.4100037,-1.556182861,352.2385111,353.4344238,0,0,0,0,0,361.5659097,344.5153587,353.0406342,-14.29592064,2.754630355,3,3,3,3,4,1.470001221,7,23,3,5,0.119384827,0.162955478,0.150025875,0.381196827,-0.26170671
23-05-2019 14:30,347.2799988,351.0400085,347.2799988,350.8999939,350.8999939,457765,1,368371,9643,358728,-206906,565634,-360071,925705,-520418,1446123,1040828,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,353.0750122,-1.334991455,351.9078451,353.209257,0,0,0,0,0,361.5301941,344.3740723,352.9521332,-10.6302002,6.525921638,3,3,3,3,3,3.770019531,7,23,3,6,0.129823187,0.159662567,0.172404365,0.376203179,-0.273510844
23-05-2019 15:30,350.8599854,351.4700012,349.5,350.4700012,350.4700012,535899,1,457765,89394,368371,9643,358728,-206906,565634,-360071,925705,-520418,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,352.8999939,-0.175018311,351.4030192,352.9800069,0,0,0,0,0,361.1576002,344.1651659,352.6613831,-10.687599,6.304835331,3,3,3,3,3,1.970001221,7,23,3,7,0.113160892,0.136456639,0.158453469,0.33926186,-0.30526644
24-05-2019 09:30,355,361.3999939,354.7999878,359.25,359.25,1862357,0,535899,78134,457765,89394,368371,9643,358728,-206906,565634,-360071,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,352.7540894,-0.145904541,351.4383525,353.11834,0,0,0,0,0,361.7935357,343.9312293,352.8623825,-2.5435357,15.31877068,2,3,3,3,3,10.92999268,6,24,4,1,0.134116578,0.164141744,0.162910419,0.462746173,-0.330733418
24-05-2019 10:30,359.25,359.4599915,356.6700134,358.5499878,358.5499878,611789,0,1862357,1326458,535899,78134,457765,89394,368371,9643,358728,-206906,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,352.7399902,-0.014099121,351.583018,353.2370066,0,0,0,0,0,362.0756368,343.8241283,352.9498825,-3.525648969,14.72585954,2,2,3,3,3,2.789978027,6,24,4,2,0.194715254,0.23104085,0.181483641,0.355288714,-0.002183803
24-05-2019 11:30,358.6799927,359,354.7399902,355.6400146,355.6400146,987788,1,611789,-1250568,1862357,1326458,535899,78134,457765,89394,368371,9643,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,344.2600098,-8.479980469,351.5612732,353.3326742,0,0,0,0,0,362.0026766,343.8360899,352.9193832,-6.362661957,11.80392477,2,2,2,3,3,4.260009766,6,24,4,3,0.175011714,0.166952759,0.11888613,0.366560847,0.014433749
24-05-2019 12:30,355.7604065,358.019989,355.7601013,356.3399963,356.3399963,528101,1,987788,375999,611789,-1250568,1862357,1326458,535899,78134,457765,89394,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,347.7900085,3.529998779,351.6899394,353.4791738,0,0,0,0,0,362.0618609,343.8249067,352.9433838,-5.721864585,12.51508968,2,2,2,2,3,2.379974365,6,24,4,4,0.127863097,0.171198703,0.184899449,0.357329518,-0.21835506
24-05-2019 13:30,356.3900146,356.7600098,354.5599976,354.730011,354.730011,296131,1,528101,-459687,987788,375999,611789,-1250568,1862357,1326458,535899,78134,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,346.4899902,-1.300018311,351.8002726,353.539507,0,0,0,0,0,361.6225083,343.9330215,352.7777649,-6.892497347,10.79698953,2,2,2,2,2,2.200012207,6,24,4,5,0.191925972,0.190116063,0.117918673,0.34709546,-0.03597698
24-05-2019 14:30,354.7600098,355.3200073,354.4230042,354.7839966,354.7839966,266096,1,296131,-231970,528101,-459687,987788,375999,611789,-1250568,1862357,1326458,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,346.9200134,0.430023193,351.9258728,353.6026398,0,0,0,0,0,361.0355523,344.126377,352.5809647,-6.251555714,10.65761956,2,2,2,2,2,0.897003174,6,24,4,6,0.169509552,0.200049788,0.144986256,0.409977525,-0.29498741
24-05-2019 15:30,354.7492981,355.4908142,354.3400879,355.1547852,355.1547852,422500,0,266096,-30035,296131,-231970,528101,-459687,987788,375999,611789,-1250568,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,347.269989,0.349975586,352.0859192,353.6523824,0,0,0,0,0,360.8755656,344.1638418,352.5197037,-5.720780432,10.9909434,2,2,2,2,2,1.150726318,6,24,4,7,0.088503727,0.146101847,0.189146469,0.394390315,-0.327453166
28-05-2019 09:30,355.2900085,357.3099976,355.0100098,356.3999939,356.3999939,648701,0,422500,156404,266096,-30035,296131,-231970,528101,-459687,987788,375999,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,350.8999939,3.630004883,352.3299194,353.7677155,0,0,0,0,0,360.9370826,344.1457055,352.541394,-4.53708868,12.25428839,2,2,2,2,2,2.299987793,2,28,1,1,0.132858606,0.154445946,0.16130683,0.457210988,-0.352411062
28-05-2019 10:30,356.269989,358.9899902,355.7600098,358.3374023,358.3374023,567744,0,648701,226201,422500,156404,266096,-30035,296131,-231970,528101,-459687,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,350.4700012,-0.429992676,353.2684123,353.9566284,0,0,0,0,0,361.4934757,343.9820522,352.737764,-3.1560734,14.35535013,2,2,2,2,2,3.229980469,2,28,1,2,0.180714041,0.180714041,,0.180714041,0.180714041
28-05-2019 11:30,358.3250122,359.2399902,357.6000061,358.75,358.75,407383,0,567744,-80957,648701,226201,422500,156404,266096,-30035,296131,-231970,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,359.25,8.779998779,353.9990784,354.038795,0,0,0,0,0,362.1817224,343.8613043,353.0215134,-3.431722418,14.88869568,2,2,2,2,2,1.639984131,2,28,1,3,0.131339967,0.131339967,,0.131339967,0.131339967
28-05-2019 12:30,358.6499939,359.3099976,357.9599915,358.3399963,358.3399963,303257,0,407383,-160361,567744,-80957,648701,226201,422500,156404,266096,-30035,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,358.5499878,-0.700012207,354.7890788,354.1424611,1,0,0,0,0,362.7565897,343.8304373,353.2935135,-4.416593369,14.50955907,2,2,2,2,2,1.350006104,2,28,1,4,0.240357098,0.266718805,0.141181629,0.366499782,0.087852709
28-05-2019 13:30,358.3299866,358.519989,357.2749939,357.6856079,357.6856079,255829,0,303257,-104126,407383,-160361,567744,-80957,648701,226201,422500,156404,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,355.6400146,-2.909973145,355.5067851,354.1719818,1,1,0,0,0,363.1989564,343.8812225,353.5400894,-5.513348455,13.80438544,2,2,2,2,2,1.244995117,2,28,1,5,0.003881022,0.003881022,0.193554681,0.14074485,-0.132982805
28-05-2019 14:30,357.480011,358.125,356.7999878,356.9299927,356.9299927,342589,0,255829,-47428,303257,-104126,407383,-160361,567744,-80957,648701,226201,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.3399963,0.699981689,356.1507853,354.1946482,1,1,1,0,0,363.5165435,343.9826355,353.7495895,-6.586550871,12.94735715,2,2,2,2,2,1.325012207,2,28,1,6,0.050761284,0.180714041,0.241293266,0.338453591,-0.348514497
28-05-2019 15:30,356.8900146,356.9299927,354.9299927,355,355,506180,0,342589,86760,255829,-47428,303257,-104126,407383,-160361,567744,-80957,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,354.730011,-1.609985352,356.4241191,354.1659821,1,1,1,1,0,362.978541,345.5946371,354.2865891,-7.978541019,9.405362918,2,2,2,2,2,2,2,28,1,7,0.151225781,0.21793697,0.187700065,0.350105047,-0.339727342
29-05-2019 09:30,352.5899963,352.7900085,349.0499878,351.0267029,351.0267029,802586,1,506180,163591,342589,86760,255829,-47428,303257,-104126,407383,-160361,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,354.7839966,0.053985596,356.4612325,353.9321259,1,1,1,1,1,362.7424943,346.1543532,354.4484238,-11.71579141,4.872349639,3,2,2,2,2,5.950012207,1,29,2,1,0.115176926,0.161278307,0.176908686,0.457056284,-0.473010123
29-05-2019 10:30,351.0007935,351.3900146,347.1000061,347.3900146,347.3900146,540938,1,802586,296406,506180,163591,342589,86760,255829,-47428,303257,-104126,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,355.1547852,0.370788574,355.6705668,353.5544596,1,1,1,1,1,362.6136285,346.3732215,354.493425,-15.22361387,1.016793193,3,3,2,2,2,4.290008545,1,29,2,2,0.232118919,0.240433216,0.054702446,0.290756673,0.173308671
29-05-2019 11:30,347.3800049,348.2000122,346.1394958,348.0799866,348.0799866,462860,1,540938,-261648,802586,296406,506180,163591,342589,86760,255829,-47428,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,356.3999939,1.24520874,354.9725667,353.2777924,1,1,1,1,1,362.4576165,346.6452308,354.5514236,-14.3776299,1.43475575,3,3,3,2,2,2.060516357,1,29,2,3,0.163392533,0.204533376,0.161592701,0.325069845,-0.050648931
29-05-2019 12:30,348.0799866,349.1520081,347.1000061,348.8599854,348.8599854,311510,1,462860,-78078,540938,-261648,802586,296406,506180,163591,342589,86760,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,358.3374023,1.937408447,354.5205648,353.040919,1,1,1,1,1,362.2558028,347.0060441,354.6309235,-13.39581745,1.853941231,3,3,3,3,2,2.052001953,1,29,2,4,0.11091323,0.135889821,0.17291946,0.382262141,-0.377655774
29-05-2019 13:30,348.7999878,349.1600037,347.25,347.6300049,347.6300049,277347,1,311510,-151350,462860,-78078,540938,-261648,802586,296406,506180,163591,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,358.75,0.412597656,353.9398987,352.814919,1,1,1,1,1,362.5553307,346.3795173,354.467424,-14.9253258,1.250487539,3,3,3,3,3,1.910003662,1,29,2,5,0.251082483,0.287597179,0.114899145,0.383055627,0.085289061
29-05-2019 14:30,347.5799866,348.1600037,346.0499878,347.9299927,347.9299927,427364,1,277347,-34163,311510,-151350,462860,-78078,540938,-261648,802586,296406,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,358.3399963,-0.410003662,353.4865641,352.6434184,1,1,1,1,1,362.7653696,345.9154775,354.3404236,-14.83537695,2.014515133,3,3,3,3,3,2.110015869,1,29,2,6,0.115278063,0.195951074,0.135781619,0.304696262,-0.087762393
29-05-2019 15:30,347.9400024,349.75,347.8500061,348.8200073,348.8200073,521195,1,427364,150017,277347,-34163,311510,-151350,462860,-78078,540938,-261648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,357.6856079,-0.654388428,353.0889648,352.5074188,1,1,1,1,1,362.2555043,345.3823436,353.818924,-13.43549697,3.437663722,3,3,3,3,3,1.899993896,1,29,2,7,0.169992357,0.166254006,0.189258071,0.457056284,-0.304825574
30-05-2019 09:30,350,351.9200134,349.6799927,351.1900024,351.1900024,480785,0,521195,93831,427364,150017,277347,-34163,311510,-151350,462860,-78078,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,356.9299927,-0.755615234,352.824646,352.4552826,1,1,1,1,1,361.6575364,345.2443129,353.4509247,-10.46753398,5.945689494,3,3,3,3,3,3.100006104,0,30,3,1,0.14067633,0.14599885,0.133124858,0.449444175,-0.205157548
30-05-2019 10:30,351.1900024,351.75,349.3071899,350.1499939,350.1499939,363605,0,480785,-40410,521195,93831,427364,150017,277347,-34163,311510,-151350,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,355,-1.929992676,352.4079793,352.3689494,1,1,1,1,1,361.4417892,344.9110581,353.1764236,-11.29179534,5.238935841,3,3,3,3,3,2.442810059,0,30,3,2,,,,,
30-05-2019 11:30,350.3900146,350.4899902,348.75,349.4679871,349.4679871,268520,0,363605,-117180,480785,-40410,521195,93831,427364,150017,277347,-34163,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.0267029,-3.973297119,351.816685,352.5425486,0,1,1,1,1,361.1157842,344.5498621,352.8328232,-11.64779718,4.918124941,3,3,3,3,3,1.739990234,0,30,3,3,0.094055711,0.160990551,0.134051947,0.181458965,-0.060282383
30-05-2019 12:30,349.3872986,350.1369934,349,349.2999878,349.2999878,181101,0,268520,-95085,363605,-117180,480785,-40410,521195,93831,427364,150017,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,347.3900146,-3.636688232,351.1866842,352.5928813,0,0,1,1,1,360.9378897,344.1847544,352.561322,-11.63790186,5.115233407,3,3,3,3,3,1.136993408,0,30,3,4,0.158559985,0.203758024,0.191729484,0.308392853,-0.283750951
30-05-2019 13:30,349.1600037,349.5,348.7999878,349.3291016,349.3291016,176741,0,181101,-87419,268520,-95085,363605,-117180,480785,-40410,521195,93831,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,348.0799866,0.689971924,350.5859578,352.6875183,0,0,0,1,1,360.7155,343.8616545,352.2885773,-11.38639846,5.467447041,3,3,3,3,3,0.700012207,0,30,3,5,0.103106539,0.150656387,0.233122012,0.295390248,-0.268986344
30-05-2019 14:30,349.3500061,349.3937988,347.936615,349.2099915,349.2099915,291520,0,176741,-4360,181101,-87419,268520,-95085,363605,-117180,480785,-40410,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,348.8599854,0.779998779,350.0209167,352.7638509,0,0,0,0,1,360.4119563,343.5707189,351.9913376,-11.20196484,5.639272583,3,3,3,3,3,1.457183838,0,30,3,6,0.11020151,0.143236682,0.16041561,0.362232536,-0.227488294
30-05-2019 15:30,349.0799866,350.2000122,348.8800049,349.8399963,349.8399963,276955,0,291520,114779,176741,-4360,181101,-87419,268520,-95085,363605,-117180,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,347.6300049,-1.229980469,349.5482503,352.8495178,0,0,0,0,0,359.8692115,343.4574639,351.6633377,-10.02921517,6.382532432,3,3,3,3,3,1.320007324,0,30,3,7,0.076767077,0.072431751,0.249970948,0.339947015,-0.19214952
31-05-2019 09:30,345.8500061,345.8500061,343.2799988,344.3800049,344.3800049,642317,0,276955,-14565,291520,114779,176741,-4360,181101,-87419,268520,-95085,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,347.9299927,0.299987793,348.8402507,352.6321849,0,0,0,0,0,359.1554628,342.7754729,350.9654678,-14.77545793,1.604532024,3,3,3,3,3,6.559997559,3,31,4,1,0.114423826,0.151167646,0.160005269,0.458741665,-0.299482644
31-05-2019 10:30,344.3850098,345.3999939,343.6000061,345.1099854,345.1099854,369996,0,642317,365362,276955,-14565,291520,114779,176741,-4360,181101,-87419,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.8200073,0.890014648,348.4458028,352.4535177,0,0,0,0,0,358.0021569,342.5647773,350.2834671,-12.89217155,2.545208051,3,3,3,3,3,1.799987793,3,31,4,2,0.071777506,0.130944416,0.114273189,0.144335225,-0.059947122
31-05-2019 11:30,345.1199951,345.5400085,343.6000061,343.7399902,343.7399902,241822,0,369996,-272321,642317,365362,276955,-14565,291520,114779,176741,-4360,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,351.1900024,2.369995117,348.2024679,351.9365173,0,0,0,0,0,356.8118229,342.2951107,349.5534668,-13.0718327,1.444879573,3,3,3,3,3,1.940002441,3,31,4,3,0.248367958,0.248367958,0.075010443,0.30140835,0.195327565
31-05-2019 12:30,343.6658936,344.4100037,343.3900146,343.7999878,343.7999878,260914,0,241822,-128174,369996,-272321,642317,365362,276955,-14565,291520,114779,343.7399902,-1.369995117,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,350.1499939,-1.040008545,347.9171346,351.4448507,0,0,0,0,0,355.4698313,342.2485402,348.8591858,-11.66984356,1.551447559,3,3,3,3,3,1.019989014,3,31,4,4,-0.178676575,-0.178676575,,-0.178676575,-0.178676575
31-05-2019 13:30,343.8500061,344.5150146,343.7000122,344.2099915,344.2099915,236822,0,260914,19092,241822,-128174,369996,-272321,642317,365362,276955,-14565,343.7999878,0.059997559,343.7399902,-1.369995117,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,349.4679871,-0.682006836,347.607135,351.0638499,0,0,0,0,0,353.9533493,342.4930222,348.2231857,-9.743357814,1.716969264,3,3,3,3,3,0.815002441,3,31,4,5,0.247336153,0.24990987,0.069800788,0.320883244,0.168641627
31-05-2019 14:30,344.1312866,344.7932129,343.2200012,343.5700073,343.5700073,369947,0,236822,-24092,260914,19092,241822,-128174,369996,-272321,642317,365362,344.2099915,0.410003662,343.7999878,0.059997559,343.7399902,-1.369995117,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,349.2999878,-0.167999268,347.3364685,350.6381836,0,0,0,0,0,352.7848558,342.5185164,347.6516861,-9.214848479,1.051490935,3,3,3,3,3,1.57321167,3,31,4,6,0.09324822,0.117681604,0.148629499,0.264759779,-0.2114425
31-05-2019 15:30,343.519989,343.8106995,341.3599854,341.6300049,341.6300049,687338,0,369947,133125,236822,-24092,260914,19092,241822,-128174,369996,-272321,343.5700073,-0.639984131,344.2099915,0.410003662,343.7999878,0.059997559,343.7399902,-1.369995117,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,349.3291016,0.02911377,346.9164693,350.2015167,0,0,0,0,0,352.7186146,341.6450878,347.1818512,-11.08860972,-0.015082903,4,3,3,3,3,2.450714111,3,31,4,7,0.175574077,0.142596971,0.129338349,0.388550937,0.011741378
03-06-2019 09:30,338.2000122,338.3800049,330.6700134,335.3999939,335.3999939,1766448,1,687338,317391,369947,133125,236822,-24092,260914,19092,241822,-128174,341.6300049,-1.940002441,343.5700073,-0.639984131,344.2099915,0.410003662,343.7999878,0.059997559,343.7399902,-1.369995117,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,349.2099915,-0.119110107,346.0218018,349.5553833,0,0,0,0,0,354.2215235,338.9431768,346.5823502,-18.82152965,-3.543182877,4,4,3,3,3,10.95999146,0,3,0,1,0.107221355,0.122104049,0.161601676,0.443741769,-0.355779827
03-06-2019 10:30,335.5400085,337.1700134,334.8891907,336.4899902,336.4899902,594072,1,1766448,1079110,687338,317391,369947,133125,236822,-24092,260914,19092,335.3999939,-6.230010986,341.6300049,-1.940002441,343.5700073,-0.639984131,344.2099915,0.410003662,343.7999878,0.059997559,343.7399902,-1.369995117,345.1099854,0.729980469,344.3800049,-5.459991455,349.8399963,0.630004883,345.0418009,348.9332235,0,0,0,0,0,354.8297473,337.1759534,346.0028503,-18.33975705,-0.685963164,4,4,4,3,3,2.280822754,0,3,0,2,0.099110872,0.152881444,0.137129988,0.180714041,-0.225669518
